symbol,buy_date,buy_price,buy_qty,sell_date,sell_price,sell_qty,pnl,holding_period_minutes,status
IO CE NIFTY 07Aug2025 25300,2025-08-05,3.25,150.0,2025-08-04,6.85,150.0,540.0,1440.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-05,2.5,75.0,2025-08-04,6.85,75.0,326.25,1440.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-05,2.5,150.0,2025-08-04,7.0,150.0,675.0,1440.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-06,1.2,150.0,2025-08-04,7.0,150.0,870.0,2880.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-06,1.2,225.0,2025-08-04,6.9,225.0,1282.5,2880.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-06,1.2,75.0,2025-08-04,6.9,75.0,427.5,2880.0,CLOSED
IO CE NIFTY 07Aug2025 25500,2025-08-05,1.85,300.0,2025-08-01,4.5,300.0,795.0,5760.0,CLOSED
IO CE NIFTY 09Sep2025 25200,2025-09-08,2.5,300.0,2025-09-08,2.25,300.0,-75.0,0.0,CLOSED
IO CE NIFTY 09Sep2025 25200,,0.0,300.0,2025-09-08,2.1,300.0,630.0,0.0,OPEN
IO CE NIFTY 09Sep2025 25300,2025-09-03,3.5,300.0,2025-09-03,3.9,300.0,119.99999999999997,0.0,CLOSED
IO CE NIFTY 09Sep2025 25500,,0.0,225.0,2025-09-04,3.95,225.0,888.75,0.0,OPEN
IO CE NIFTY 09Sep2025 25500,,0.0,75.0,2025-09-04,3.95,75.0,296.25,0.0,OPEN
IO CE NIFTY 09Sep2025 25500,,0.0,300.0,2025-09-04,3.9,300.0,1170.0,0.0,OPEN
IO CE NIFTY 14Aug2025 25200,2025-08-14,0.8,75.0,2025-08-11,2.9,75.0,157.49999999999997,4320.0,CLOSED
IO CE NIFTY 16Sep2025 25500,,0.0,300.0,2025-09-15,1.95,300.0,585.0,0.0,OPEN
IO CE NIFTY 17Jul2025 25500,,0.0,150.0,2025-07-17,2.5,150.0,375.0,0.0,OPEN
IO CE NIFTY 19Jun2025 25000,,0.0,375.0,2025-06-19,3.2,375.0,1200.0,0.0,OPEN
IO CE NIFTY 19Jun2025 25100,,0.0,75.0,2025-06-19,2.8,75.0,210.0,0.0,OPEN
IO CE NIFTY 19Jun2025 25300,2025-06-16,12.1,225.0,2025-06-13,16.9,225.0,1079.9999999999998,4320.0,CLOSED
IO CE NIFTY 19Jun2025 25400,2025-06-16,14.1,150.0,2025-06-13,11.9,150.0,-329.9999999999999,4320.0,CLOSED
IO CE NIFTY 19Jun2025 25400,2025-06-16,14.1,75.0,2025-06-13,11.9,75.0,-164.99999999999994,4320.0,CLOSED
IO CE NIFTY 19Jun2025 25400,,0.0,75.0,2025-06-17,9.0,75.0,675.0,0.0,OPEN
IO CE NIFTY 19Jun2025 25400,,0.0,75.0,2025-06-17,9.0,75.0,675.0,0.0,OPEN
IO CE NIFTY 19Jun2025 25400,,0.0,75.0,2025-06-17,9.0,75.0,675.0,0.0,OPEN
IO CE NIFTY 23Sep2025 25500,2025-09-23,0.15,75.0,2025-09-23,1.9,75.0,131.25,0.0,CLOSED
IO CE NIFTY 23Sep2025 25500,2025-09-23,0.15,75.0,2025-09-23,1.9,75.0,131.25,0.0,CLOSED
IO CE NIFTY 24Jul2025 25300,2025-07-24,0.05,75.0,2025-07-24,3.0,75.0,221.25,0.0,CLOSED
IO CE NIFTY 24Jul2025 25400,2025-07-24,0.05,75.0,2025-07-24,2.9,75.0,213.75,0.0,CLOSED
IO CE NIFTY 26Jun2025 25300,2025-06-20,26.1,225.0,2025-06-20,28.0,225.0,427.49999999999966,0.0,CLOSED
IO CE NIFTY 26Jun2025 25400,2025-06-23,14.1,150.0,2025-06-23,16.1,150.0,300.0000000000003,0.0,CLOSED
IO CE NIFTY 26Jun2025 25400,2025-06-23,14.1,150.0,2025-06-23,11.9,150.0,-329.9999999999999,0.0,CLOSED
IO CE NIFTY 26Jun2025 25500,2025-06-24,20.0,300.0,2025-06-23,8.35,300.0,-3495.0,1440.0,CLOSED
IO CE NIFTY 26Jun2025 25500,2025-06-25,10.2,225.0,2025-06-25,11.8,225.0,360.00000000000034,0.0,CLOSED
IO CE NIFTY 26Jun2025 25600,2025-06-26,5.1,150.0,2025-06-26,6.9,150.0,270.0000000000001,0.0,CLOSED
IO CE NIFTY 26Jun2025 25600,2025-06-26,5.1,150.0,2025-06-26,6.9,150.0,270.0000000000001,0.0,CLOSED
IO CE NIFTY 26Jun2025 26000,2025-06-24,2.1,75.0,2025-06-16,8.9,75.0,510.00000000000006,11520.0,CLOSED
IO CE NIFTY 26Jun2025 26000,2025-06-24,2.1,75.0,2025-06-16,8.9,75.0,510.00000000000006,11520.0,CLOSED
IO CE NIFTY 26Jun2025 26000,2025-06-24,2.1,75.0,2025-06-16,8.9,75.0,510.00000000000006,11520.0,CLOSED
IO CE NIFTY 28Aug2025 25000,2025-08-28,0.05,300.0,2025-08-28,2.8,300.0,825.0,0.0,CLOSED
IO CE NIFTY 28Aug2025 25200,2025-08-28,0.05,150.0,2025-08-28,1.95,150.0,285.0,0.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-05,3.45,75.0,2025-07-28,7.85,75.0,329.99999999999994,11520.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-05,3.45,75.0,2025-07-28,7.85,75.0,329.99999999999994,11520.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-05,3.5,75.0,2025-07-28,7.9,75.0,330.0,11520.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-06,2.8,75.0,2025-07-30,6.9,75.0,307.50000000000006,10080.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-06,2.8,150.0,2025-07-30,6.9,150.0,615.0000000000001,10080.0,CLOSED
IO CE NIFTY 28Aug2025 27000,2025-08-06,2.8,75.0,2025-07-30,6.9,75.0,307.50000000000006,10080.0,CLOSED
IO CE NIFTY 28Aug2025 27400,2025-08-06,2.7,150.0,2025-07-31,5.0,150.0,345.0,8640.0,CLOSED
IO CE NIFTY 28Aug2025 27400,2025-08-06,2.7,75.0,2025-07-31,5.0,75.0,172.5,8640.0,CLOSED
IO CE NIFTY 30Sep2025 26000,2025-09-25,2.8,75.0,2025-09-25,2.8,75.0,0.0,0.0,CLOSED
IO CE NIFTY 30Sep2025 26300,2025-09-19,3.8,150.0,2025-09-04,7.85,150.0,607.5,21600.0,CLOSED
IO CE NIFTY 30Sep2025 26300,2025-09-22,2.0,150.0,2025-09-04,7.85,150.0,877.5,25920.0,CLOSED
IO CE NIFTY 31Jul2025 25200,2025-07-31,1.3,75.0,2025-07-31,1.75,75.0,33.75,0.0,CLOSED
IO CE NIFTY 31Jul2025 25200,2025-07-31,1.3,75.0,2025-07-31,1.75,75.0,33.75,0.0,CLOSED
IO CE NIFTY 31Jul2025 25200,2025-07-31,1.3,75.0,2025-07-31,1.75,75.0,33.75,0.0,CLOSED
IO CE NIFTY 31Jul2025 25200,2025-07-31,1.3,75.0,2025-07-31,1.7,75.0,29.999999999999993,0.0,CLOSED
IO CE NIFTY 31Jul2025 25400,2025-07-31,0.05,300.0,2025-07-30,2.0,300.0,585.0,1440.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,4.7,75.0,2025-07-25,9.9,75.0,390.0,5760.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,4.7,75.0,2025-07-25,8.8,75.0,307.50000000000006,5760.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,2.25,75.0,2025-07-25,8.8,75.0,491.25000000000006,5760.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,2.25,150.0,2025-07-25,8.8,150.0,982.5000000000001,5760.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,2.25,225.0,2025-07-25,9.9,225.0,1721.25,5760.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,2.25,150.0,2025-07-28,5.95,150.0,555.0,1440.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,4.7,75.0,2025-07-28,5.25,75.0,41.249999999999986,1440.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-29,4.7,75.0,2025-07-28,5.15,75.0,33.750000000000014,1440.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-28,5.95,75.0,442.5,4320.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-28,5.95,75.0,442.5,4320.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-28,5.3,75.0,393.75,4320.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-28,5.25,75.0,390.0,4320.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-29,4.65,75.0,345.00000000000006,2880.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,150.0,2025-07-29,4.65,150.0,690.0000000000001,2880.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-29,4.65,75.0,345.00000000000006,2880.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-29,4.75,75.0,352.5,2880.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,150.0,2025-07-29,4.75,150.0,705.0,2880.0,CLOSED
IO CE NIFTY 31Jul2025 25500,2025-07-31,0.05,75.0,2025-07-29,4.75,75.0,352.5,2880.0,CLOSED
IO CE NIFTY 31Jul2025 26500,2025-07-08,38.5,75.0,2025-07-08,29.65,75.0,-663.7500000000001,0.0,CLOSED
IO CE NIFTY 31Jul2025 26500,2025-07-08,38.5,150.0,2025-07-08,29.65,150.0,-1327.5000000000002,0.0,CLOSED
IO CE NIFTY 31Jul2025 26500,2025-07-08,38.5,75.0,2025-07-08,29.65,75.0,-663.7500000000001,0.0,CLOSED
IO CE NIFTY 31Jul2025 26800,2025-07-08,16.25,75.0,2025-07-08,13.3,75.0,-221.24999999999994,0.0,CLOSED
IO CE NIFTY 31Jul2025 26800,2025-07-25,0.9,75.0,2025-07-08,12.9,75.0,900.0,24480.0,CLOSED
IO CE NIFTY 31Jul2025 26800,2025-07-31,0.05,75.0,2025-07-08,12.9,75.0,963.75,33120.0,CLOSED
IO CE NIFTY 31Jul2025 26900,2025-06-24,16.1,300.0,2025-06-23,13.8,300.0,-690.0000000000002,1440.0,CLOSED
IO CE NIFTY 31Jul2025 26900,2025-07-21,1.65,150.0,2025-07-09,10.6,150.0,1342.5,17280.0,CLOSED
IO CE NIFTY 31Jul2025 26900,2025-07-25,0.85,75.0,2025-07-09,10.9,75.0,753.75,23040.0,CLOSED
IO CE NIFTY 31Jul2025 26900,2025-07-31,0.05,75.0,2025-07-09,10.9,75.0,813.75,31680.0,CLOSED
IO CE NIFTY 31Jul2025 27200,2025-07-25,0.85,150.0,2025-06-30,16.9,150.0,2407.4999999999995,36000.0,CLOSED
IO CE NIFTY 31Jul2025 27200,2025-07-29,1.25,150.0,2025-06-30,15.2,150.0,2092.5,41760.0,CLOSED
IO CE NIFTY 31Jul2025 27200,2025-07-29,1.25,150.0,2025-06-30,16.8,150.0,2332.5,41760.0,CLOSED
IO CE NIFTY 31Jul2025 27200,2025-07-31,0.05,300.0,2025-07-02,11.9,300.0,3555.0,41760.0,CLOSED
IO PE NIFTY 02Sep2025 24000,,0.0,300.0,2025-09-01,2.1,300.0,630.0,0.0,OPEN
IO PE NIFTY 02Sep2025 24000,,0.0,150.0,2025-09-01,2.0,150.0,300.0,0.0,OPEN
IO PE NIFTY 02Sep2025 24200,,0.0,150.0,2025-09-01,2.95,150.0,442.5,0.0,OPEN
IO PE NIFTY 03Jul2025 24200,,0.0,225.0,2025-06-25,13.3,225.0,2992.5,0.0,OPEN
IO PE NIFTY 03Jul2025 24700,,0.0,150.0,2025-06-30,5.55,150.0,832.5,0.0,OPEN
IO PE NIFTY 03Jul2025 25100,2025-07-02,5.6,75.0,2025-07-01,12.15,75.0,491.25000000000006,1440.0,CLOSED
IO PE NIFTY 03Jul2025 25100,2025-07-02,5.6,225.0,2025-07-01,12.15,225.0,1473.7500000000002,1440.0,CLOSED
IO PE NIFTY 05Jun2025 24500,,0.0,225.0,2025-06-05,5.15,225.0,1158.75,0.0,OPEN
IO PE NIFTY 09Sep2025 24200,,0.0,75.0,2025-09-08,1.9,75.0,142.5,0.0,OPEN
IO PE NIFTY 09Sep2025 24200,,0.0,75.0,2025-09-08,1.9,75.0,142.5,0.0,OPEN
IO PE NIFTY 09Sep2025 24200,,0.0,75.0,2025-09-08,1.9,75.0,142.5,0.0,OPEN
IO PE NIFTY 09Sep2025 24200,,0.0,75.0,2025-09-08,1.9,75.0,142.5,0.0,OPEN
IO PE NIFTY 12Jun2025 24200,2025-06-12,0.4,150.0,2025-06-06,15.4,150.0,2250.0,8640.0,CLOSED
IO PE NIFTY 12Jun2025 24200,2025-06-12,0.4,225.0,2025-06-06,15.8,225.0,3465.0,8640.0,CLOSED
IO PE NIFTY 12Jun2025 24300,2025-06-12,0.4,375.0,2025-06-06,21.25,375.0,7818.750000000001,8640.0,CLOSED
IO PE NIFTY 12Jun2025 24500,2025-06-12,0.7,375.0,2025-06-09,14.9,375.0,5325.0,4320.0,CLOSED
IO PE NIFTY 12Jun2025 24800,2025-06-10,17.3,75.0,2025-06-10,15.05,75.0,-168.75,0.0,CLOSED
IO PE NIFTY 12Jun2025 24800,2025-06-10,17.3,75.0,2025-06-10,15.05,75.0,-168.75,0.0,CLOSED
IO PE NIFTY 12Jun2025 25000,2025-06-11,28.5,375.0,2025-06-11,21.55,375.0,-2606.2499999999995,0.0,CLOSED
IO PE NIFTY 12Jun2025 25000,2025-06-11,27.95,75.0,2025-06-11,21.55,75.0,-479.9999999999999,0.0,CLOSED
IO PE NIFTY 19Jun2025 24000,2025-06-16,13.15,75.0,2025-06-16,11.0,75.0,-161.25000000000003,0.0,CLOSED
IO PE NIFTY 19Jun2025 24000,,0.0,150.0,2025-06-16,11.0,150.0,1650.0,0.0,OPEN
IO PE NIFTY 19Jun2025 24000,,0.0,225.0,2025-06-17,9.0,225.0,2025.0,0.0,OPEN
IO PE NIFTY 19Jun2025 24400,,0.0,75.0,2025-06-19,2.8,75.0,210.0,0.0,OPEN
IO PE NIFTY 23Sep2025 24500,2025-09-19,2.5,75.0,2025-09-18,3.3,75.0,59.999999999999986,1440.0,CLOSED
IO PE NIFTY 26Jun2025 22500,2025-06-19,3.75,225.0,2025-06-16,7.3,225.0,798.75,4320.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,17.75,75.0,2025-06-24,17.1,75.0,-48.74999999999989,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,24.1,225.0,2025-06-24,17.1,225.0,-1575.0,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,24.1,75.0,2025-06-24,11.8,75.0,-922.5,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,17.75,75.0,2025-06-24,11.8,75.0,-446.24999999999994,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,17.75,75.0,2025-06-24,11.8,75.0,-446.24999999999994,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-24,17.75,75.0,2025-06-24,11.8,75.0,-446.24999999999994,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-26,0.1,150.0,2025-06-25,5.9,150.0,870.0000000000001,1440.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-26,0.1,150.0,2025-06-25,5.9,150.0,870.0000000000001,1440.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-26,0.1,300.0,2025-06-25,5.8,300.0,1710.0,1440.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-26,0.1,150.0,2025-06-26,2.2,150.0,315.0,0.0,CLOSED
IO PE NIFTY 26Jun2025 24700,2025-06-26,0.1,150.0,2025-06-26,2.2,150.0,315.0,0.0,CLOSED
IO PE NIFTY 26Jun2025 24800,2025-06-24,38.15,300.0,2025-06-24,20.0,300.0,-5445.0,0.0,CLOSED
IO PE NIFTY 26Jun2025 24800,2025-06-24,42.0,300.0,2025-06-24,29.9,300.0,-3630.0000000000005,0.0,CLOSED
IO PE NIFTY 26Jun2025 24800,2025-06-26,0.1,225.0,2025-06-25,9.1,225.0,2025.0,1440.0,CLOSED
IO PE NIFTY 26Jun2025 24900,2025-06-25,12.0,75.0,2025-06-25,13.9,75.0,142.50000000000003,0.0,CLOSED
IO PE NIFTY 26Jun2025 24900,2025-06-26,0.1,300.0,2025-06-26,3.3,300.0,959.9999999999999,0.0,CLOSED
IO PE NIFTY 26Jun2025 25200,2025-06-25,56.1,75.0,2025-06-25,64.9,75.0,660.0000000000003,0.0,CLOSED
IO PE NIFTY 26Jun2025 25200,2025-06-25,49.5,75.0,2025-06-25,64.9,75.0,1155.0000000000005,0.0,CLOSED
IO PE NIFTY 26Jun2025 25200,2025-06-25,49.5,75.0,2025-06-25,57.9,75.0,629.9999999999999,0.0,CLOSED
IO PE NIFTY 26Jun2025 25200,2025-06-25,56.1,75.0,2025-06-25,57.9,75.0,134.99999999999977,0.0,CLOSED
IO PE NIFTY 31Jul2025 22500,2025-07-21,2.25,75.0,2025-06-23,23.55,75.0,1597.5,40320.0,CLOSED
IO PE NIFTY 31Jul2025 22500,2025-07-21,2.25,75.0,2025-06-23,23.55,75.0,1597.5,40320.0,CLOSED
IO PE NIFTY 31Jul2025 22500,2025-07-25,0.8,75.0,2025-06-23,23.55,75.0,1706.25,46080.0,CLOSED
IO PE NIFTY 31Jul2025 22500,2025-07-29,0.9,75.0,2025-06-23,23.55,75.0,1698.7500000000002,51840.0,CLOSED
IO PE NIFTY 31Jul2025 24000,,0.0,75.0,2025-07-31,0.9,75.0,67.5,0.0,OPEN
IO PE NIFTY 31Jul2025 24000,,0.0,225.0,2025-07-31,0.9,225.0,202.5,0.0,OPEN
IO PE NIFTY 31Jul2025 24100,2025-07-28,7.1,300.0,2025-07-28,4.1,300.0,-900.0,0.0,CLOSED
